scrape_time,lastUpdateId,bp_1,bz_1,bp_2,bz_2,bp_3,bz_3,bp_4,bz_4,bp_5,bz_5,bp_6,bz_6,bp_7,bz_7,bp_8,bz_8,bp_9,bz_9,bp_10,bz_10,bp_11,bz_11,bp_12,bz_12,bp_13,bz_13,bp_14,bz_14,bp_15,bz_15,bp_16,bz_16,bp_17,bz_17,bp_18,bz_18,bp_19,bz_19,bp_20,bz_20,ap_1,az_1,ap_2,az_2,ap_3,az_3,ap_4,az_4,ap_5,az_5,ap_6,az_6,ap_7,az_7,ap_8,az_8,ap_9,az_9,ap_10,az_10,ap_11,az_11,ap_12,az_12,ap_13,az_13,ap_14,az_14,ap_15,az_15,ap_16,az_16,ap_17,az_17,ap_18,az_18,ap_19,az_19,ap_20,az_20
2023-04-07 06:26:57,17771436014,27955.76000000,1.10628000,27955.74000000,0.01789000,27955.71000000,1.37465000,27955.66000000,0.53754000,27954.45000000,2.03892000,27954.44000000,2.86149000,27953.09000000,0.88476000,27951.51000000,0.11624000,27951.50000000,0.19374000,27951.49000000,0.03100000,27951.00000000,0.32201000,27950.99000000,0.53662000,27950.48000000,0.53663000,27949.99000000,0.30886000,27949.76000000,0.05200000,27949.30000000,0.54994000,27949.22000000,0.13523000,27949.20000000,0.91658000,27948.98000000,0.02999000,27948.95000000,0.10000000,27955.77000000,1.12727000,27956.00000000,0.00072000,27956.10000000,0.50034000,27956.29000000,0.07952000,27957.28000000,0.01600000,27957.54000000,0.61529000,27957.89000000,0.09186000,27957.90000000,0.61878000,27957.98000000,0.10422000,27958.38000000,0.17871000,27959.50000000,0.02678000,27960.00000000,0.00600000,27960.22000000,0.00701000,27960.42000000,0.28297000,27960.43000000,0.07302000,27960.61000000,0.38160000,27960.64000000,0.01699000,27960.81000000,0.04480000,27960.83000000,0.05364000,27961.11000000,0.03108000
2023-04-07 06:27:01,17771436221,27955.76000000,0.79979000,27955.71000000,0.49357000,27955.66000000,0.53754000,27954.81000000,0.03100000,27954.71000000,0.01321000,27954.44000000,1.62680000,27953.89000000,0.00617000,27953.09000000,0.88476000,27951.51000000,0.11624000,27951.50000000,0.19374000,27951.49000000,0.03100000,27949.99000000,0.30886000,27949.79000000,0.01279000,27949.76000000,0.05200000,27949.30000000,0.54994000,27949.22000000,0.13523000,27949.20000000,0.91658000,27948.98000000,0.02999000,27948.95000000,0.10000000,27948.76000000,0.01750000,27955.77000000,1.80484000,27956.00000000,0.00072000,27956.10000000,0.50034000,27956.29000000,0.07952000,27956.32000000,0.58785000,27956.35000000,0.12745000,27956.58000000,0.64059000,27957.28000000,0.01600000,27957.98000000,0.10422000,27958.38000000,0.17871000,27958.67000000,0.32192000,27958.68000000,0.53648000,27959.50000000,0.02678000,27960.00000000,0.00600000,27960.22000000,0.00701000,27960.43000000,0.07302000,27960.61000000,0.38160000,27960.64000000,0.01699000,27960.81000000,0.04480000,27960.82000000,0.53643000
2023-04-07 06:27:06,17771436510,27955.76000000,0.28647000,27954.26000000,0.29897000,27954.25000000,0.57503000,27953.17000000,0.39814000,27953.16000000,0.66348000,27953.10000000,0.58783000,27952.58000000,0.00390000,27952.18000000,0.01321000,27951.40000000,0.03100000,27951.27000000,0.05366000,27951.08000000,0.32672000,27951.07000000,0.54450000,27951.05000000,0.49368000,27950.87000000,0.55851000,27950.22000000,0.33944000,27949.99000000,0.06000000,27949.97000000,0.56566000,27949.79000000,0.01279000,27949.55000000,0.52579000,27949.23000000,0.06009000,27955.77000000,3.34680000,27955.96000000,0.08779000,27956.00000000,0.00072000,27956.28000000,0.88530000,27956.29000000,0.07952000,27956.32000000,0.58785000,27956.35000000,0.12745000,27956.50000000,0.04001000,27956.58000000,0.64059000,27957.26000000,0.01600000,27957.27000000,0.72503000,27957.95000000,0.11284000,27957.96000000,0.18792000,27957.98000000,0.10422000,27958.37000000,0.10730000,27958.38000000,0.17871000,27959.48000000,0.48530000,27959.49000000,0.80869000,27959.50000000,0.02678000,27959.78000000,0.03100000
2023-04-07 06:27:11,17771436786,27953.17000000,0.85550000,27953.16000000,0.66348000,27952.18000000,0.01321000,27951.43000000,0.05366000,27951.41000000,0.01900000,27951.40000000,0.03100000,27951.39000000,0.57172000,27951.05000000,0.49368000,27950.08000000,0.38713000,27950.07000000,0.64507000,27949.99000000,0.06000000,27949.97000000,0.56566000,27949.79000000,0.01279000,27949.23000000,0.08113000,27949.22000000,0.13523000,27949.20000000,0.01789000,27948.95000000,0.10000000,27948.76000000,0.01750000,27948.71000000,0.03029000,27947.54000000,0.19007000,27953.18000000,1.75546000,27953.19000000,0.00179000,27954.25000000,0.15712000,27954.26000000,0.63221000,27954.27000000,2.10076000,27955.35000000,0.11289000,27955.68000000,0.39736000,27955.76000000,0.04244000,27955.77000000,0.38720000,27956.00000000,0.00072000,27956.12000000,0.05365000,27957.26000000,0.45102000,27957.27000000,0.72503000,27957.96000000,0.18792000,27957.98000000,0.10422000,27958.36000000,0.11941000,27958.37000000,0.19896000,27958.38000000,0.17871000,27959.48000000,0.48530000,27959.49000000,0.80869000
2023-04-07 06:27:16,17771437079,27952.27000000,0.40714000,27952.14000000,0.10977000,27951.95000000,0.63653000,27951.41000000,0.01900000,27951.30000000,0.73339000,27951.29000000,0.57492000,27951.23000000,0.59375000,27951.11000000,0.05366000,27950.92000000,0.59761000,27950.32000000,0.37733000,27950.31000000,0.65984000,27949.97000000,0.56566000,27949.90000000,0.51076000,27949.79000000,0.01279000,27949.20000000,0.01789000,27948.96000000,0.06004000,27948.95000000,0.10000000,27948.76000000,0.01750000,27948.54000000,0.03888000,27948.34000000,0.03006000,27952.28000000,1.89054000,27953.18000000,1.63653000,27954.11000000,0.08546000,27954.12000000,0.14240000,27954.68000000,0.02815000,27955.35000000,0.11289000,27955.63000000,0.03005000,27955.68000000,0.39736000,27955.76000000,0.04244000,27955.95000000,0.05365000,27956.00000000,0.00072000,27957.26000000,0.45102000,27957.27000000,0.72503000,27957.96000000,0.18792000,27957.98000000,0.10422000,27958.36000000,0.34864000,27958.37000000,0.19896000,27958.38000000,0.17871000,27958.54000000,0.58098000,27958.68000000,0.03100000
2023-04-07 06:27:20,17771437171,27952.27000000,0.88001000,27952.14000000,0.10977000,27951.95000000,0.63653000,27951.55000000,1.16896000,27951.54000000,0.47482000,27951.44000000,0.05366000,27951.41000000,0.01900000,27951.29000000,0.57492000,27951.23000000,0.59375000,27950.92000000,0.59761000,27950.32000000,0.37733000,27950.31000000,0.03100000,27949.97000000,0.56566000,27949.79000000,0.01279000,27949.20000000,0.01789000,27948.95000000,0.10000000,27948.76000000,0.01750000,27948.54000000,0.03888000,27948.34000000,0.03006000,27947.54000000,0.19007000,27952.28000000,1.88473000,27953.18000000,1.63483000,27954.11000000,0.08546000,27954.12000000,0.14240000,27954.68000000,0.02815000,27955.35000000,0.11289000,27955.63000000,0.03005000,27955.68000000,0.39736000,27955.76000000,0.04244000,27956.00000000,0.00072000,27956.21000000,0.05365000,27957.26000000,0.45102000,27957.27000000,0.72503000,27957.98000000,0.10422000,27958.35000000,0.23357000,27958.36000000,0.34864000,27958.37000000,0.19896000,27958.38000000,0.17871000,27958.54000000,0.58098000,27958.68000000,0.03100000
2023-04-07 06:27:25,17771437271,27952.27000000,0.88317000,27952.14000000,0.10977000,27951.95000000,0.63653000,27951.69000000,0.05366000,27951.56000000,0.56280000,27951.55000000,1.16896000,27951.54000000,0.47482000,27951.41000000,0.01900000,27951.29000000,0.57492000,27951.23000000,0.59375000,27950.92000000,0.59761000,27950.31000000,0.03100000,27949.79000000,0.01279000,27949.20000000,0.01789000,27948.96000000,0.06002000,27948.95000000,0.10000000,27948.76000000,0.01750000,27948.54000000,0.03888000,27948.34000000,0.03006000,27947.54000000,0.19007000,27952.28000000,1.88473000,27953.18000000,1.63483000,27954.11000000,0.08546000,27954.12000000,0.14240000,27954.68000000,0.02815000,27955.35000000,0.11289000,27955.63000000,0.03005000,27955.68000000,0.39736000,27955.76000000,0.04244000,27956.00000000,0.00072000,27956.60000000,0.05365000,27957.26000000,0.45102000,27957.27000000,0.72503000,27957.98000000,0.10422000,27958.35000000,0.23357000,27958.36000000,0.34864000,27958.37000000,0.19896000,27958.38000000,0.17871000,27958.54000000,0.58098000,27958.68000000,0.03100000
2023-04-07 06:27:29,17771437453,27952.27000000,1.67922000,27952.13000000,0.06089000,27951.95000000,0.63653000,27951.91000000,0.05366000,27951.57000000,1.25170000,27951.56000000,0.56280000,27951.54000000,0.47482000,27951.41000000,0.01900000,27951.29000000,0.57492000,27951.23000000,0.59375000,27950.92000000,0.59761000,27950.31000000,0.03100000,27949.79000000,0.01279000,27949.20000000,0.01789000,27948.96000000,0.06002000,27948.95000000,0.10000000,27948.76000000,0.01750000,27948.54000000,0.03888000,27948.34000000,0.03006000,27947.55000000,0.42881000,27952.28000000,0.77052000,27953.18000000,0.97359000,27953.91000000,0.11183000,27954.00000000,0.41546000,27954.01000000,0.54992000,27954.12000000,0.14240000,27954.40000000,0.57156000,27954.68000000,0.02815000,27955.34000000,0.88644000,27955.35000000,0.11289000,27955.63000000,0.03005000,27955.68000000,0.39736000,27955.76000000,0.04244000,27956.00000000,0.00072000,27956.60000000,0.05365000,27957.26000000,0.45102000,27957.27000000,0.72503000,27957.98000000,0.10422000,27958.34000000,0.14019000,27958.35000000,0.23357000
2023-04-07 06:27:34,17771437561,27952.27000000,1.87922000,27952.07000000,0.05366000,27951.95000000,0.63653000,27951.56000000,0.56280000,27951.55000000,0.93179000,27951.54000000,0.47482000,27951.41000000,0.01900000,27951.29000000,0.57492000,27951.23000000,0.59375000,27950.92000000,0.59761000,27950.31000000,0.03100000,27949.79000000,0.01279000,27949.20000000,0.01789000,27948.96000000,0.06002000,27948.95000000,0.10000000,27948.76000000,0.01750000,27948.54000000,0.03888000,27948.34000000,0.03006000,27947.55000000,0.42879000,27947.54000000,0.19007000,27952.28000000,0.75538000,27952.30000000,0.01768000,27952.78000000,0.02945000,27952.97000000,0.66288000,27953.18000000,0.97359000,27953.86000000,0.45018000,27953.87000000,0.55002000,27953.91000000,0.11183000,27953.93000000,0.42823000,27954.12000000,0.14240000,27954.68000000,0.02815000,27955.34000000,0.88644000,27955.35000000,0.11289000,27955.63000000,0.03005000,27955.68000000,0.39736000,27955.76000000,0.04244000,27956.00000000,0.00072000,27957.01000000,0.05365000,27957.26000000,0.45102000,27957.27000000,0.72503000
2023-04-07 06:27:38,17771437766,27952.27000000,0.64133000,27952.21000000,0.66203000,27952.13000000,0.05366000,27952.08000000,0.15939000,27951.96000000,0.74195000,27951.95000000,0.63653000,27951.48000000,0.58092000,27951.41000000,0.01900000,27951.23000000,0.59375000,27951.13000000,0.38873000,27950.44000000,0.59417000,27950.31000000,0.03100000,27949.79000000,0.01279000,27949.20000000,0.01789000,27948.95000000,0.10000000,27948.76000000,0.01750000,27948.44000000,0.03135000,27948.31000000,0.53667000,27947.55000000,0.42879000,27947.54000000,0.19007000,27952.28000000,1.51925000,27952.88000000,0.11700000,27952.97000000,0.66288000,27953.18000000,0.97359000,27953.53000000,0.02945000,27954.11000000,0.08544000,27954.12000000,0.14240000,27954.68000000,0.02815000,27955.34000000,0.88644000,27955.35000000,0.11289000,27955.63000000,0.03005000,27955.68000000,0.39736000,27955.76000000,0.04244000,27956.00000000,0.00072000,27957.26000000,0.45102000,27957.27000000,0.72503000,27957.98000000,0.10422000,27958.34000000,0.35088000,27958.35000000,0.23357000,27958.37000000,0.19896000
2023-04-07 06:27:43,17771437923,27952.27000000,0.62457000,27952.22000000,1.13758000,27952.21000000,0.66203000,27952.13000000,0.05366000,27952.08000000,0.15939000,27951.95000000,1.22957000,27951.48000000,0.58092000,27951.41000000,0.01900000,27951.23000000,0.59375000,27951.13000000,0.38873000,27950.31000000,0.03100000,27949.79000000,0.01279000,27949.20000000,0.01789000,27948.95000000,0.10000000,27948.76000000,0.01750000,27948.44000000,0.03135000,27948.32000000,0.32205000,27948.31000000,0.53667000,27947.55000000,0.42879000,27947.54000000,0.19007000,27952.28000000,1.37217000,27952.45000000,0.04244000,27953.18000000,0.97359000,27953.49000000,0.52601000,27953.53000000,0.02945000,27953.84000000,0.56268000,27954.11000000,0.08548000,27954.12000000,0.14240000,27954.68000000,0.02815000,27954.78000000,0.12114000,27955.34000000,0.88644000,27955.35000000,0.11289000,27955.63000000,0.03005000,27955.68000000,0.39736000,27956.00000000,0.00072000,27957.26000000,0.45102000,27957.27000000,0.72503000,27957.57000000,0.05365000,27957.98000000,0.10422000,27958.34000000,0.35088000
2023-04-07 06:27:48,17771438032,27952.27000000,0.99284000,27952.22000000,1.13758000,27952.21000000,0.66203000,27952.13000000,0.05366000,27952.08000000,0.15939000,27951.95000000,1.22957000,27951.48000000,0.58092000,27951.41000000,0.01900000,27951.23000000,0.59375000,27951.13000000,0.38873000,27950.31000000,0.03100000,27949.79000000,0.01279000,27949.20000000,0.01789000,27948.95000000,0.10000000,27948.76000000,0.01750000,27948.44000000,0.03135000,27948.32000000,0.32205000,27948.31000000,0.53667000,27947.55000000,0.42879000,27947.54000000,0.19007000,27952.28000000,1.36834000,27953.18000000,0.97359000,27953.53000000,0.02945000,27954.12000000,0.14240000,27954.14000000,0.42287000,27954.15000000,0.63826000,27954.43000000,0.54149000,27954.55000000,0.13010000,27954.68000000,0.02815000,27955.35000000,0.11289000,27955.63000000,0.03005000,27955.68000000,0.39736000,27956.00000000,0.00072000,27957.26000000,0.45102000,27957.27000000,0.72503000,27957.98000000,0.10422000,27958.21000000,0.05364000,27958.34000000,0.14019000,27958.35000000,0.23357000,27958.37000000,0.19896000
2023-04-07 06:27:53,17771438397,27953.17000000,6.14506000,27952.37000000,1.36174000,27952.27000000,0.00839000,27952.21000000,0.66203000,27951.98000000,0.53660000,27951.95000000,0.59304000,27951.41000000,0.01900000,27950.89000000,0.76084000,27949.79000000,0.01279000,27949.22000000,0.42695000,27949.21000000,0.71153000,27949.20000000,0.01789000,27948.95000000,0.10000000,27948.76000000,0.01750000,27948.70000000,0.03008000,27948.44000000,0.03135000,27948.42000000,0.53667000,27947.55000000,0.13315000,27947.54000000,0.19007000,27947.53000000,0.01215000,27953.18000000,0.03272000,27954.42000000,0.48817000,27954.94000000,0.57640000,27955.35000000,0.11289000,27956.00000000,0.00072000,27956.34000000,0.58953000,27956.87000000,0.39463000,27957.05000000,0.11984000,27957.26000000,0.01600000,27957.63000000,0.43756000,27957.64000000,0.62506000,27957.98000000,0.10422000,27958.38000000,0.17871000,27958.89000000,0.10604000,27959.39000000,0.02602000,27960.00000000,0.00600000,27960.22000000,0.00701000,27960.28000000,0.04804000,27960.29000000,0.08000000,27960.43000000,0.07302000
2023-04-07 06:27:58,17771438817,27953.17000000,2.21324000,27952.40000000,0.02500000,27952.27000000,0.00443000,27951.96000000,0.36725000,27951.95000000,0.59304000,27951.41000000,0.01900000,27950.67000000,0.05366000,27950.14000000,0.61082000,27949.81000000,0.58582000,27949.79000000,0.01279000,27949.60000000,0.05000000,27949.40000000,0.12004000,27949.39000000,0.19595000,27949.25000000,0.04000000,27949.20000000,0.01789000,27948.95000000,0.18000000,27948.76000000,0.01750000,27948.70000000,0.03008000,27948.44000000,0.03135000,27947.53000000,0.01215000,27953.18000000,2.74483000,27953.82000000,0.42207000,27954.11000000,0.47040000,27954.35000000,0.12139000,27955.05000000,0.02945000,27955.35000000,0.11289000,27955.50000000,0.05365000,27955.73000000,0.04244000,27956.00000000,0.00072000,27957.26000000,0.01600000,27957.97000000,0.06255000,27957.98000000,0.10422000,27958.37000000,0.10722000,27958.38000000,0.17871000,27958.42000000,0.23175000,27958.44000000,0.02500000,27959.01000000,0.20000000,27959.39000000,0.02602000,27959.75000000,0.33042000,27959.76000000,0.55062000
2023-04-07 06:28:02,17771439024,27953.17000000,2.63147000,27952.41000000,0.01321000,27952.40000000,0.02500000,27952.27000000,0.00443000,27951.96000000,0.73445000,27951.95000000,0.83610000,27951.88000000,0.61191000,27951.41000000,0.01900000,27950.86000000,0.05366000,27950.85000000,0.59165000,27949.60000000,0.02500000,27949.40000000,0.11761000,27949.39000000,0.19595000,27949.25000000,0.04000000,27949.20000000,0.01789000,27948.95000000,0.18000000,27948.76000000,0.01750000,27948.44000000,0.03135000,27948.38000000,0.01463000,27947.53000000,0.01215000,27953.18000000,1.94036000,27953.26000000,0.54383000,27953.82000000,0.42207000,27954.11000000,0.47040000,27954.33000000,0.04244000,27954.35000000,0.12139000,27954.36000000,0.15725000,27955.05000000,0.02945000,27955.25000000,0.02978000,27955.70000000,0.05365000,27956.00000000,0.00072000,27956.90000000,0.02500000,27957.26000000,0.01600000,27957.95000000,0.11529000,27957.96000000,0.19200000,27957.98000000,0.10422000,27958.37000000,0.10722000,27958.38000000,0.17871000,27958.42000000,0.23175000,27959.01000000,0.20000000
2023-04-07 06:28:07,17771439213,27953.17000000,3.40577000,27953.16000000,0.38646000,27952.80000000,0.28137000,27952.56000000,0.00388000,27952.41000000,0.01321000,27952.27000000,0.00443000,27952.12000000,0.05366000,27952.10000000,0.02500000,27951.96000000,0.36718000,27951.95000000,0.59304000,27951.88000000,0.61191000,27951.41000000,0.01900000,27949.60000000,0.02500000,27949.39000000,0.19595000,27949.25000000,0.04000000,27949.20000000,0.01789000,27948.95000000,0.18000000,27948.76000000,0.01750000,27948.44000000,0.03135000,27948.38000000,0.01463000,27953.18000000,1.83125000,27953.50000000,0.02815000,27953.66000000,0.01346000,27953.82000000,0.42207000,27954.11000000,0.47040000,27954.24000000,0.65667000,27954.33000000,0.04244000,27954.35000000,0.12139000,27954.36000000,0.15725000,27955.05000000,0.02945000,27955.25000000,0.02978000,27956.00000000,0.00072000,27956.64000000,0.02500000,27956.95000000,0.05365000,27957.26000000,0.01600000,27957.95000000,0.11526000,27957.96000000,0.19200000,27957.98000000,0.10422000,27958.37000000,0.10722000,27958.38000000,0.17871000
2023-04-07 06:28:11,17771439395,27953.17000000,2.99111000,27952.81000000,0.19662000,27952.80000000,0.31053000,27952.56000000,0.00388000,27952.41000000,0.01321000,27952.27000000,0.00443000,27952.10000000,0.02500000,27951.95000000,0.97260000,27951.88000000,0.61191000,27951.41000000,0.01900000,27951.38000000,0.05366000,27949.60000000,0.02500000,27949.39000000,0.19595000,27949.20000000,0.01789000,27948.96000000,0.32207000,27948.95000000,0.10000000,27948.76000000,0.01750000,27948.59000000,0.53667000,27948.44000000,0.03135000,27948.38000000,0.01463000,27953.18000000,1.66640000,27953.50000000,0.02815000,27953.63000000,0.46514000,27953.66000000,0.01346000,27954.10000000,0.78021000,27954.11000000,0.47040000,27954.24000000,0.65667000,27954.35000000,0.12139000,27954.36000000,0.15725000,27955.05000000,0.02945000,27955.25000000,0.02978000,27955.71000000,0.04243000,27956.00000000,0.00072000,27956.07000000,0.05365000,27956.64000000,0.02500000,27957.24000000,0.12160000,27957.25000000,0.20255000,27957.26000000,0.01600000,27957.96000000,0.19200000,27957.98000000,0.10422000
2023-04-07 06:28:16,17771440128,27956.23000000,2.16130000,27956.08000000,0.39736000,27955.99000000,4.00057000,27955.35000000,0.18563000,27955.34000000,0.00388000,27955.20000000,0.02500000,27954.49000000,0.27202000,27954.48000000,0.20000000,27954.36000000,0.01789000,27954.34000000,0.42166000,27952.49000000,0.00898000,27952.42000000,0.06684000,27952.41000000,0.01321000,27952.40000000,0.05000000,27952.27000000,0.00443000,27952.16000000,0.32196000,27952.15000000,0.53660000,27952.09000000,0.03015000,27951.52000000,0.04000000,27949.60000000,0.05000000,27956.24000000,0.01548000,27957.80000000,0.02491000,27957.82000000,0.00942000,27958.09000000,0.66468000,27958.16000000,0.07151000,27958.38000000,0.17871000,27958.57000000,0.52182000,27958.74000000,0.27091000,27958.75000000,0.45152000,27959.39000000,0.02602000,27960.00000000,0.00600000,27960.22000000,0.00701000,27960.43000000,0.07302000,27960.64000000,0.01699000,27960.71000000,0.11040000,27960.92000000,0.00131000,27961.01000000,0.05000000,27961.11000000,0.03108000,27961.49000000,0.36650000,27961.50000000,0.61081000
2023-04-07 06:28:21,17771440509,27958.06000000,5.25007000,27958.00000000,0.02500000,27957.95000000,0.35873000,27957.48000000,0.54481000,27956.39000000,0.23847000,27956.38000000,0.20000000,27956.32000000,0.39736000,27956.23000000,0.06822000,27955.99000000,0.00417000,27955.60000000,0.53653000,27955.35000000,0.18563000,27955.34000000,0.00388000,27955.20000000,0.05000000,27954.49000000,0.01900000,27954.36000000,0.01789000,27953.99000000,0.05767000,27952.49000000,0.00898000,27952.41000000,0.01321000,27952.40000000,0.05000000,27952.27000000,0.00443000,27958.07000000,0.00393000,27958.16000000,0.07151000,27958.38000000,0.17871000,27958.75000000,0.45152000,27959.39000000,0.02602000,27959.91000000,0.01600000,27960.00000000,0.00600000,27960.22000000,0.00701000,27960.42000000,0.56803000,27960.43000000,0.07302000,27960.64000000,0.01699000,27960.96000000,0.42904000,27960.97000000,0.63384000,27961.01000000,0.05000000,27961.11000000,0.03108000,27961.36000000,0.48762000,27961.68000000,0.08941000,27961.83000000,0.51922000,27962.06000000,0.03585000,27962.30000000,0.00657000
2023-04-07 06:28:25,17771441109,27960.02000000,3.33462000,27959.92000000,1.05206000,27959.91000000,0.46760000,27959.90000000,1.28578000,27959.09000000,0.61097000,27958.15000000,0.39736000,27958.06000000,0.06410000,27958.00000000,0.02500000,27956.38000000,0.20000000,27956.21000000,0.07214000,27955.52000000,0.32193000,27955.51000000,0.53653000,27955.35000000,0.18563000,27955.34000000,0.00388000,27955.20000000,0.05000000,27954.54000000,0.32199000,27954.53000000,0.53655000,27954.49000000,0.01900000,27954.36000000,0.01789000,27953.75000000,0.03637000,27960.03000000,0.13758000,27960.31000000,0.47696000,27960.43000000,0.42593000,27961.03000000,0.12460000,27961.20000000,0.58035000,27961.36000000,0.02367000,27961.51000000,0.52108000,27961.65000000,0.36904000,27961.82000000,0.01600000,27961.94000000,0.40552000,27961.95000000,0.64002000,27962.06000000,0.03585000,27962.41000000,0.00690000,27962.82000000,0.07000000,27962.84000000,0.01710000,27962.86000000,0.60387000,27962.88000000,0.03021000,27965.48000000,0.02500000,27965.75000000,0.02988000,27965.93000000,0.05363000
2023-04-07 06:28:30,17771441610,27962.05000000,5.56682000,27961.27000000,0.62902000,27960.80000000,0.02500000,27960.52000000,0.23846000,27960.51000000,0.39736000,27960.42000000,0.00417000,27960.31000000,0.19626000,27960.30000000,0.00419000,27959.38000000,0.20000000,27959.10000000,0.36661000,27958.96000000,0.53647000,27958.16000000,0.07378000,27958.06000000,0.06000000,27958.00000000,0.05000000,27955.52000000,0.32193000,27955.51000000,0.53653000,27955.34000000,0.00388000,27955.20000000,0.05000000,27954.83000000,0.03006000,27954.49000000,0.01900000,27962.06000000,0.71066000,27962.37000000,0.35127000,27962.41000000,0.00690000,27962.81000000,0.57840000,27962.84000000,0.01710000,27963.10000000,0.43114000,27963.11000000,0.62068000,27963.35000000,0.38374000,27963.58000000,0.17248000,27965.15000000,0.01600000,27965.16000000,0.61679000,27965.75000000,0.02988000,27966.92000000,0.04906000,27967.02000000,0.05364000,27967.03000000,0.05000000,27967.27000000,0.08941000,27967.54000000,0.05000000,27967.89000000,0.08000000,27967.92000000,0.07000000,27968.00000000,0.13583000
2023-04-07 06:28:34,17771441999,27962.05000000,6.53380000,27961.27000000,0.62902000,27960.80000000,0.05000000,27960.52000000,0.11782000,27960.43000000,0.01900000,27960.42000000,0.00417000,27960.31000000,0.19626000,27960.30000000,0.00419000,27959.50000000,0.01786000,27959.25000000,0.53646000,27959.10000000,0.36661000,27958.96000000,0.53647000,27958.16000000,0.07378000,27958.06000000,0.06000000,27958.00000000,0.05000000,27955.52000000,0.10843000,27955.21000000,0.18073000,27955.20000000,0.07500000,27954.86000000,0.06007000,27954.85000000,0.10000000,27962.06000000,0.00290000,27962.41000000,0.00690000,27962.84000000,0.01710000,27964.00000000,0.02041000,27964.02000000,0.12460000,27964.16000000,0.02072000,27964.18000000,0.39736000,27964.27000000,0.02527000,27964.43000000,0.57517000,27964.61000000,0.64143000,27964.70000000,0.42379000,27964.95000000,0.02646000,27965.04000000,0.02727000,27965.06000000,0.04245000,27965.15000000,0.01600000,27965.61000000,0.65186000,27965.75000000,0.02988000,27966.04000000,0.26264000,27966.05000000,0.43765000,27966.92000000,0.02406000
2023-04-07 06:28:39,17771442347,27962.05000000,5.58051000,27961.70000000,0.02500000,27961.49000000,0.01232000,27961.28000000,0.00387000,27961.27000000,0.62902000,27961.07000000,0.05364000,27960.80000000,0.31990000,27960.68000000,0.44325000,27960.43000000,0.01900000,27960.31000000,0.19626000,27959.19000000,0.04803000,27959.18000000,0.04000000,27958.98000000,0.08000000,27958.16000000,0.07378000,27958.06000000,0.06000000,27958.00000000,0.02500000,27956.66000000,0.06006000,27956.65000000,0.10000000,27955.20000000,0.05000000,27955.11000000,0.32197000,27962.06000000,0.10290000,27962.07000000,0.62132000,27962.11000000,0.08779000,27962.25000000,0.43471000,27962.41000000,0.00690000,27962.56000000,0.02707000,27962.84000000,0.01710000,27962.86000000,0.57418000,27963.00000000,0.34563000,27963.13000000,0.50397000,27963.14000000,0.47745000,27963.36000000,0.47237000,27963.50000000,0.64215000,27963.83000000,0.02706000,27963.99000000,0.01600000,27964.00000000,0.02041000,27964.07000000,0.39736000,27964.16000000,0.02072000,27964.95000000,0.02646000,27965.04000000,0.02727000
2023-04-07 06:28:43,17771442686,27962.05000000,0.66937000,27961.91000000,0.59600000,27961.19000000,0.01232000,27960.85000000,0.38047000,27960.84000000,0.64072000,27960.54000000,0.55888000,27960.43000000,0.01900000,27960.28000000,0.64655000,27959.85000000,0.02500000,27959.75000000,0.33102000,27959.74000000,0.55163000,27959.09000000,0.38870000,27959.01000000,0.05364000,27958.85000000,0.59971000,27958.16000000,0.07378000,27958.06000000,0.06000000,27958.00000000,0.02500000,27957.51000000,0.38821000,27957.50000000,0.39455000,27957.34000000,0.64702000,27962.06000000,1.89892000,27962.07000000,0.62132000,27962.11000000,0.08779000,27962.25000000,0.43471000,27962.32000000,0.05098000,27962.41000000,0.00690000,27962.53000000,0.04685000,27962.56000000,0.02707000,27962.84000000,0.01710000,27962.85000000,0.37920000,27963.00000000,0.34563000,27963.14000000,0.47745000,27963.19000000,0.63188000,27963.36000000,0.47237000,27963.56000000,0.05363000,27963.83000000,0.02706000,27963.99000000,0.01600000,27964.00000000,0.02041000,27964.16000000,0.02072000,27964.37000000,0.02500000
2023-04-07 06:28:48,17771442866,27962.05000000,1.32737000,27961.82000000,0.54307000,27961.02000000,0.37736000,27961.01000000,0.62893000,27960.72000000,0.61366000,27960.46000000,0.01620000,27960.43000000,0.01900000,27960.05000000,0.34469000,27960.04000000,0.57446000,27959.54000000,0.05364000,27959.21000000,0.35982000,27959.11000000,0.02500000,27958.85000000,0.59971000,27958.55000000,0.39570000,27958.16000000,0.07378000,27958.06000000,0.06000000,27956.91000000,0.10936000,27956.90000000,0.18222000,27956.65000000,0.10000000,27955.29000000,0.12008000,27962.06000000,1.89802000,27962.07000000,0.62132000,27962.11000000,0.08779000,27962.25000000,0.43471000,27962.41000000,0.00690000,27962.42000000,0.02815000,27962.50000000,0.01346000,27962.53000000,0.04685000,27962.56000000,0.02707000,27962.84000000,0.01710000,27962.85000000,0.37920000,27963.00000000,0.34563000,27963.14000000,0.47745000,27963.19000000,0.63188000,27963.36000000,0.47237000,27963.64000000,0.02500000,27963.81000000,0.11488000,27963.82000000,0.19147000,27963.83000000,0.02706000,27963.99000000,0.01600000
